date,borough,complaints_total,unique_complaints,topk_ABANDONED_VEHICLE_cnt,topk_BLOCKED_DRIVEWAY_cnt,topk_HEAT_HOT_WATER_cnt,topk_ILLEGAL_PARKING_cnt,topk_NOISE___RESIDENTIAL_cnt,topk_NOISE___STREET_SIDEWALK_cnt,topk_OTHER_cnt,topk_STREET_CONDITION_cnt,topk_UNSANITARY_CONDITION_cnt,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,census_income_borough_median,census_population_borough_sum,airbnb_listing_count,airbnb_price_mean,airbnb_price_median,airbnb_rating_mean,airbnb_total_reviews,airbnb_entire_home_pct,airbnb_per_1000_people_borough,day_of_week,is_weekend,month,temp_mean_lag1,temp_mean_ma7,precipitation_sum_lag1,precipitation_sum_ma7,complaints_total_ma7,log_complaints_total,event_day
2024-05-13,QUEENS,2326,2326,98,215,53,462,178,60,1105,117,38,13.066666666666668,20.0,5.8,0.0,0.0,0.0,11.65,21.979166666666668,38.208333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,5,10.475,14.985714285714286,7.6,2.9285714285714284,2169.428571428572,7.752335163302292,0
2024-05-14,QUEENS,2326,2326,83,162,19,454,110,48,1287,102,61,16.400000000000002,22.5,9.4,3.3,3.3,0.0,12.329166666666666,23.066666666666663,92.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,5,13.066666666666668,14.58452380952381,0.0,3.4,2162.8571428571427,7.752335163302292,0
2024-05-15,QUEENS,2000,2000,82,198,31,380,111,33,1006,115,44,15.729166666666666,19.8,13.5,6.8,6.8,0.0,15.775,27.85833333333333,97.125,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,5,16.400000000000002,13.54761904761905,3.3,4.371428571428572,2122.0,7.601402334583733,0
2024-05-16,QUEENS,2249,2249,84,214,20,437,126,44,1179,107,38,16.462500000000002,19.0,14.3,4.7,4.7,0.0,23.09583333333333,39.6625,87.54166666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,5,15.729166666666666,13.416071428571431,6.8,5.042857142857143,2119.5714285714284,7.718685495198466,0
2024-05-17,QUEENS,2516,2516,80,199,21,503,183,87,1301,93,49,17.420833333333334,22.6,12.1,0.0,0.0,0.0,10.883333333333333,21.016666666666666,83.625,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,5,16.462500000000002,14.420833333333336,4.7,3.2,2196.0,7.830822995135316,0
2024-05-18,QUEENS,1979,1979,57,150,6,370,352,110,860,55,19,16.625,22.8,13.2,2.2,2.2,0.0,7.2875,15.058333333333332,96.375,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,5,17.420833333333334,15.168452380952385,0.0,3.514285714285714,2187.5714285714284,7.590852123688581,0
2024-05-19,QUEENS,2376,2376,57,200,14,508,418,159,941,48,31,16.670833333333334,23.4,12.4,0.2,0.2,0.0,11.3,21.53333333333333,68.91666666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,5,16.625,16.053571428571427,2.2,2.457142857142857,2253.1428571428573,7.773594467360194,0
2024-05-20,QUEENS,2610,2610,100,226,24,466,149,129,1342,107,67,16.404166666666665,23.8,10.7,0.0,0.0,0.0,8.595833333333333,18.25,50.708333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,5,16.670833333333334,16.530357142857145,0.2,2.457142857142857,2293.714285714286,7.867488568699128,0
2024-05-21,QUEENS,2502,2502,111,193,18,456,136,78,1354,114,42,19.40833333333333,27.1,12.4,0.0,0.0,0.0,10.041666666666666,19.47083333333333,54.208333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,5,16.404166666666665,16.96011904761905,0.0,1.9857142857142855,2318.8571428571427,7.8252452914317745,0
2024-05-22,QUEENS,2574,2574,92,188,12,441,129,105,1400,145,62,22.0875,28.5,15.8,0.0,0.0,0.0,14.304166666666667,26.008333333333336,41.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,5,19.40833333333333,17.86845238095238,0.0,1.0142857142857145,2400.8571428571427,7.853604813097837,0
2024-05-23,QUEENS,2333,2333,84,174,10,422,119,87,1270,123,44,22.629166666666663,27.1,19.0,3.0,3.0,0.0,8.825,17.820833333333333,77.54166666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,5,22.0875,18.749404761904763,0.0,0.7714285714285715,2412.8571428571427,7.755338812846501,0
2024-05-24,QUEENS,2529,2529,79,196,16,411,178,182,1296,122,49,22.504166666666663,29.4,15.8,0.0,0.0,0.0,9.5125,17.3,28.791666666666668,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,5,22.629166666666663,19.475595238095234,3.0,0.7714285714285715,2414.714285714286,7.835974581721566,0
2024-05-25,QUEENS,2213,2213,49,196,8,420,467,114,893,45,21,19.579166666666666,26.0,13.9,0.1,0.1,0.0,10.554166666666667,20.866666666666667,62.333333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,5,22.504166666666663,19.89761904761905,0.0,0.4714285714285715,2448.1428571428573,7.7025561132685825,0
2024-05-26,QUEENS,2467,2467,40,170,6,369,631,173,1003,48,27,20.075,26.0,15.7,0.1,0.1,0.0,9.929166666666667,20.275,77.70833333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,5,19.579166666666666,20.383928571428573,0.1,0.4571428571428572,2461.1428571428573,7.811163385025279,0
2024-05-27,QUEENS,1809,1809,58,161,6,362,282,68,793,57,22,19.225,22.5,17.1,34.6,34.6,0.0,15.970833333333331,31.85,100.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,5,20.075,20.78690476190476,0.1,5.4,2346.714285714286,7.501082124259871,1
2024-05-28,QUEENS,2603,2603,97,206,17,437,126,68,1466,123,63,21.954166666666666,27.1,16.9,0.0,0.0,0.0,15.191666666666668,27.570833333333336,20.20833333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,5,19.225,21.15059523809524,34.6,5.4,2361.1428571428573,7.86480400332846,0
2024-05-29,QUEENS,2380,2380,82,173,16,426,116,49,1332,111,75,19.01666666666667,25.1,14.0,13.8,13.8,0.0,7.783333333333334,18.04583333333333,35.458333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,5,21.954166666666666,20.71190476190477,0.0,7.371428571428573,2333.428571428572,7.7752758464868625,0
2024-05-30,QUEENS,2498,2498,93,188,11,457,126,56,1366,131,70,17.558333333333334,21.7,13.9,0.7999999999999999,0.7999999999999999,0.0,12.9875,24.0375,51.333333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,5,19.01666666666667,19.9875,13.8,7.057142857142858,2357.0,7.823645930834952,0
2024-05-31,QUEENS,2440,2440,92,221,20,419,189,78,1276,74,71,18.616666666666667,25.0,13.2,0.0,0.0,0.0,14.325,26.429166666666664,42.25,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,5,17.558333333333334,19.432142857142857,0.7999999999999999,7.057142857142858,2344.285714285714,7.80016307039296,0
2024-06-01,QUEENS,2551,2551,62,208,9,443,561,196,977,65,30,20.854166666666668,28.1,13.1,0.0,0.0,0.0,10.6875,20.175,17.125,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,6,18.616666666666667,19.61428571428572,0.0,7.042857142857144,2392.5714285714284,7.844632644464681,0
2024-06-02,QUEENS,2640,2640,56,200,9,466,543,269,1008,50,39,21.20833333333333,27.3,14.2,0.0,0.0,0.0,10.491666666666667,19.98333333333333,94.41666666666669,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,6,20.854166666666668,19.776190476190475,0.0,7.028571428571429,2417.285714285714,7.878912912297132,0
2024-06-03,QUEENS,2716,2716,115,209,23,466,138,60,1516,116,73,23.6,30.0,17.5,0.2,0.2,0.0,7.3625,16.141666666666666,42.458333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,6,21.20833333333333,20.401190476190475,0.0,2.1142857142857143,2546.8571428571427,7.907283609426348,0
2024-06-04,QUEENS,2682,2682,104,228,7,498,143,72,1452,126,52,20.65,25.6,16.0,0.0,0.0,0.0,10.341666666666669,20.33333333333333,58.75,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,6,23.6,20.214880952380952,0.2,2.1142857142857143,2558.1428571428573,7.894690850425624,0
2024-06-05,QUEENS,3445,3445,81,188,32,496,137,60,2257,129,65,20.4625,26.2,14.7,6.800000000000001,6.800000000000001,0.0,10.725,21.679166666666664,86.04166666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,6,20.65,20.42142857142857,0.0,1.1142857142857143,2710.285714285714,8.144969417087875,0
2024-06-06,QUEENS,2648,2648,72,192,13,406,140,65,1594,100,66,23.21666666666667,27.8,19.4,40.5,40.5,0.0,12.7,27.71666666666667,75.83333333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,6,20.4625,21.229761904761908,6.800000000000001,6.785714285714286,2731.714285714286,7.88193748927207,0
2024-06-07,QUEENS,2578,2578,83,179,12,408,194,141,1389,99,73,22.879166666666663,28.5,17.2,0.3,0.3,0.0,11.141666666666666,22.25,39.833333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,6,23.21666666666667,21.838690476190475,40.5,6.828571428571428,2751.428571428572,7.855157005881344,0
2024-06-08,QUEENS,2453,2453,67,223,8,401,483,176,1006,64,25,20.433333333333334,25.3,15.4,0.0,0.0,0.0,15.945833333333333,28.35833333333333,21.291666666666668,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,6,22.879166666666663,21.77857142857143,0.3,6.828571428571428,2737.428571428572,7.805474625270857,0
2024-06-09,QUEENS,2614,2614,45,230,13,532,522,234,971,38,29,20.341666666666665,25.4,14.6,0.1,0.1,0.0,13.833333333333334,24.42083333333333,46.75,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,6,20.433333333333334,21.6547619047619,0.0,6.842857142857143,2733.714285714286,7.869019376499024,1
2024-06-10,QUEENS,2672,2672,105,212,11,484,156,73,1463,120,48,19.475,24.5,14.6,0.0,0.0,0.0,12.254166666666668,22.9625,48.083333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,6,20.341666666666665,21.065476190476183,0.1,6.814285714285714,2727.428571428572,7.890956716138919,0
2024-06-11,QUEENS,2507,2507,76,180,11,487,154,48,1369,110,72,18.95,23.4,13.9,1.1,1.1,0.0,7.8875,17.0875,62.25,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,6,19.475,20.82261904761905,0.0,6.971428571428571,2702.428571428572,7.827240901752812,0
2024-06-12,QUEENS,2464,2464,108,163,12,435,150,64,1360,107,65,19.866666666666667,25.8,14.5,0.0,0.0,0.0,9.445833333333333,19.4375,46.083333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,6,18.95,20.7375,1.1,6.0,2562.285714285714,7.80994708647679,0
2024-06-13,QUEENS,2570,2570,85,176,13,453,139,77,1491,91,45,22.02916666666667,29.0,13.9,0.0,0.0,0.0,15.420833333333334,27.6625,30.166666666666668,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,6,19.866666666666667,20.567857142857143,0.0,0.2142857142857142,2551.1428571428573,7.852050207265889,0
2024-06-14,QUEENS,2544,2544,91,183,10,494,149,76,1392,102,47,23.0875,29.6,19.1,18.9,18.9,0.0,9.683333333333334,20.883333333333333,56.75,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,6,22.02916666666667,20.597619047619048,0.0,2.871428571428571,2546.285714285714,7.841885928984623,0
2024-06-15,QUEENS,2654,2654,58,242,5,439,503,200,1113,59,35,21.766666666666666,27.4,17.1,0.0,0.0,0.0,14.545833333333334,25.8625,15.291666666666666,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,6,23.0875,20.788095238095234,18.9,2.871428571428571,2575.0,7.884199933676039,0
2024-06-16,QUEENS,371,371,0,18,0,36,197,47,71,1,1,19.15833333333333,24.0,14.5,0.0,0.0,0.0,13.0875,24.6875,67.16666666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,6,21.766666666666666,20.61904761904762,0.0,2.8571428571428568,2254.5714285714284,5.918893854273146,0
2024-01-01,STATEN ISLAND,237,237,9,21,10,34,39,6,106,5,7,3.4375,7.7,-0.3,0.0,0.0,0.0,8.320833333333333,14.9,66.95833333333333,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,0,0,1,,,,,,5.472270673671475,1
2024-01-02,STATEN ISLAND,338,338,19,12,17,52,15,1,187,20,15,-0.0291666666666666,5.7,-4.6,0.0,0.0,0.0,9.325,16.870833333333334,0.0,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,1,0,1,3.4375,,0.0,,,5.82600010738045,0
2024-01-03,STATEN ISLAND,355,355,30,8,22,45,21,1,180,27,21,1.5041666666666669,7.7,-2.3,0.0,0.0,0.0,9.275,16.962500000000002,54.833333333333336,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,2,0,1,-0.0291666666666666,1.6375,0.0,0.0,310.0,5.87493073085203,0
2024-01-04,STATEN ISLAND,364,364,24,13,29,47,8,1,195,36,11,1.85,6.8,-3.0,0.0,0.0,0.0,14.866666666666667,25.579166666666666,55.25,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,3,0,1,1.5041666666666669,1.690625,0.0,0.0,323.5,5.899897353582492,0
2024-01-05,STATEN ISLAND,377,377,21,21,24,60,13,0,222,5,11,-1.7833333333333332,3.1,-5.3,0.0,0.0,0.0,11.745833333333332,21.77916666666667,22.58333333333333,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,4,0,1,1.85,0.9958333333333332,0.0,0.0,334.2,5.934894195619588,0
2024-01-06,STATEN ISLAND,227,227,8,17,19,30,17,2,126,3,5,-0.875,2.8,-5.2,11.8,4.2,5.32,12.995833333333332,22.1125,94.45833333333331,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,5,1,1,-1.7833333333333332,0.6840277777777778,0.0,1.9666666666666668,316.3333333333333,5.429345628954441,0
2024-01-07,STATEN ISLAND,226,226,18,14,31,31,11,2,104,8,7,1.4416666666666669,2.5,-0.5,6.5,5.1,0.98,16.558333333333334,29.433333333333334,86.04166666666667,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,6,1,1,-0.875,0.7922619047619047,11.8,2.6142857142857143,303.42857142857144,5.424950017481403,0
2024-01-08,STATEN ISLAND,298,298,16,5,15,37,11,0,174,28,12,1.3375,6.3,-3.6,0.0,0.0,0.0,11.633333333333333,21.02083333333333,12.958333333333334,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,0,0,1,1.4416666666666669,0.4922619047619048,6.5,2.6142857142857143,312.1428571428572,5.700443573390686,0
2024-01-09,STATEN ISLAND,358,358,22,14,19,30,10,0,233,19,11,3.9,13.1,-4.6,38.0,38.0,0.0,22.104166666666668,37.50416666666667,95.125,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,1,0,1,1.3375,1.0535714285714286,0.0,8.042857142857143,315.0,5.883322388488279,0
2024-01-10,STATEN ISLAND,450,450,12,25,12,34,8,1,322,29,7,8.895833333333334,13.8,5.2,21.700000000000003,21.700000000000003,0.0,26.991666666666664,49.00416666666666,65.54166666666667,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,2,0,1,3.9,2.1095238095238096,38.0,11.142857142857142,328.57142857142856,6.111467339502679,0
2024-01-11,STATEN ISLAND,337,337,10,21,10,44,14,4,196,28,10,4.420833333333333,8.1,0.1,0.0,0.0,0.0,14.241666666666667,25.691666666666663,28.541666666666668,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,3,0,1,8.895833333333334,2.4767857142857146,21.700000000000003,11.142857142857142,324.7142857142857,5.823045895483019,0
2024-01-12,STATEN ISLAND,289,289,10,11,12,32,11,1,181,23,8,4.154166666666667,8.1,-2.0,4.0,4.0,0.0,12.9375,23.21666666666667,68.375,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,4,0,1,4.420833333333333,3.325,0.0,11.714285714285714,312.1428571428572,5.66988092298052,0
2024-01-13,STATEN ISLAND,307,307,5,12,9,36,27,11,198,5,4,8.854166666666666,14.6,1.1,19.7,19.7,0.0,27.4875,49.24166666666667,55.25,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,5,1,1,4.154166666666667,4.714880952380952,4.0,12.842857142857143,323.57142857142856,5.730099782973575,0
2024-01-14,STATEN ISLAND,224,224,7,7,4,35,30,2,132,3,4,-0.0625,6.3,-4.4,0.5,0.1,0.28,22.54583333333333,40.7625,23.0,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,6,1,1,8.854166666666666,4.5,19.7,11.985714285714286,323.2857142857143,5.41610040220442,0
2024-01-15,STATEN ISLAND,269,269,17,12,19,26,9,1,160,14,11,-3.4166666666666665,-0.8,-5.8,1.1,0.0,0.77,8.8375,17.3,74.83333333333333,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,0,0,1,-0.0625,3.820833333333333,0.5,12.142857142857142,319.1428571428572,5.598421958998375,1
2024-01-16,STATEN ISLAND,333,333,6,17,30,22,10,1,204,34,9,-2.895833333333333,-0.9,-6.3,9.2,4.2,3.5,14.075,25.52916666666667,87.41666666666667,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,1,0,1,-3.4166666666666665,2.85,1.1,8.028571428571428,315.57142857142856,5.8111409929767,0
2024-01-17,STATEN ISLAND,420,420,6,11,32,31,13,0,286,26,15,-6.495833333333334,-4.2,-8.9,0.0,0.0,0.0,18.575,32.05833333333333,0.0,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,2,0,1,-2.895833333333333,0.6511904761904762,9.2,4.928571428571429,311.2857142857143,6.042632833682381,0
2024-01-18,STATEN ISLAND,377,377,9,21,39,30,14,2,220,31,11,-3.2875,0.4,-6.8,0.3,0.0,0.28,11.233333333333334,20.27083333333333,90.41666666666669,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,3,0,1,-6.495833333333334,-0.45,0.0,4.971428571428571,317.0,5.934894195619588,0
2024-01-19,STATEN ISLAND,272,272,13,14,29,27,12,0,159,6,12,-2.533333333333333,-0.9,-4.6,2.7,0.0,1.89,10.870833333333332,18.995833333333334,97.625,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,4,0,1,-3.2875,-1.405357142857143,0.3,4.785714285714286,314.57142857142856,5.60947179518496,0
2024-01-20,STATEN ISLAND,203,203,3,10,23,19,12,1,127,4,4,-6.241666666666667,-3.3,-8.1,0.0,0.0,0.0,20.966666666666665,35.71666666666666,51.875,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,5,1,1,-2.533333333333333,-3.561904761904762,2.7,1.9714285714285715,299.7142857142857,5.318119993844216,0
2024-01-21,STATEN ISLAND,197,197,7,17,24,33,13,0,88,15,0,-4.908333333333333,-1.1,-7.5,0.0,0.0,0.0,19.291666666666668,33.225,7.958333333333333,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,6,1,1,-6.241666666666667,-4.254166666666667,0.0,1.9,295.85714285714283,5.288267030694535,0
2024-01-22,STATEN ISLAND,349,349,21,12,24,41,13,1,192,38,7,-2.3041666666666667,3.6,-6.9,0.0,0.0,0.0,12.245833333333332,21.375,51.66666666666666,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,0,0,1,-4.908333333333333,-4.095238095238095,0.0,1.7428571428571429,307.2857142857143,5.857933154483459,0
2024-01-23,STATEN ISLAND,263,263,13,13,21,32,9,0,150,21,4,1.1166666666666667,4.6,-1.0,1.7,1.7,0.0,8.658333333333333,15.095833333333331,92.625,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,1,0,1,-2.3041666666666667,-3.5220238095238097,0.0,0.6714285714285715,297.2857142857143,5.575949103146316,0
2024-01-24,STATEN ISLAND,324,324,13,14,11,39,9,1,189,31,17,3.045833333333333,5.6,0.1,3.5,3.5,0.0,6.445833333333333,9.695833333333333,99.79166666666669,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,2,0,1,1.1166666666666667,-2.1589285714285715,1.7,1.1714285714285713,283.57142857142856,5.783825182329737,0
2024-01-25,STATEN ISLAND,270,270,16,11,4,35,9,1,168,20,6,8.950000000000001,11.4,6.8,5.4,5.4,0.0,10.558333333333334,18.3,100.0,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,3,0,1,3.045833333333333,-0.4107142857142857,3.5,1.9,268.2857142857143,5.602118820879701,0
2024-01-26,STATEN ISLAND,319,319,16,4,8,50,22,1,192,14,12,5.979166666666667,8.3,3.2,4.5,4.5,0.0,9.341666666666669,17.404166666666665,93.91666666666669,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,4,0,1,8.950000000000001,0.805357142857143,5.4,2.157142857142857,275.0,5.768320995793772,0
2024-01-27,STATEN ISLAND,276,276,12,11,17,36,27,3,158,5,7,5.383333333333333,8.6,2.8,0.0,0.0,0.0,8.533333333333333,15.733333333333334,95.29166666666669,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,5,1,1,5.979166666666667,2.4660714285714285,4.5,2.157142857142857,285.42857142857144,5.6240175061873385,0
2024-01-28,STATEN ISLAND,180,180,6,13,6,25,17,3,83,23,4,3.3000000000000003,4.2,2.3,21.3,21.3,0.0,17.679166666666667,30.445833333333336,100.0,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,6,1,1,5.383333333333333,3.638690476190477,0.0,5.200000000000001,283.0,5.198497031265826,0
2024-01-29,STATEN ISLAND,363,363,10,11,10,47,9,0,206,58,12,2.8125,5.8,-0.6,0.7000000000000001,0.7000000000000001,0.0,17.587500000000002,30.320833333333336,79.33333333333333,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,0,0,1,3.3000000000000003,4.369642857142857,21.3,5.3,285.0,5.8971538676367405,0
2024-01-30,STATEN ISLAND,350,350,17,12,13,28,11,4,224,34,7,0.5083333333333333,4.3,-4.0,0.0,0.0,0.0,9.766666666666667,18.141666666666666,59.958333333333336,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,1,0,1,2.8125,4.282738095238095,0.7000000000000001,5.057142857142857,297.42857142857144,5.860786223465865,0
2024-01-31,STATEN ISLAND,316,316,17,14,11,38,16,1,180,32,7,2.004166666666667,4.4,-2.2,0.2,0.2,0.0,8.058333333333334,14.858333333333333,83.66666666666667,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,2,0,1,0.5083333333333333,4.133928571428571,0.0,4.585714285714286,296.2857142857143,5.75890177387728,0
2024-02-01,STATEN ISLAND,359,359,17,7,11,52,15,5,204,40,8,2.4916666666666667,9.0,-3.4,0.6000000000000001,0.6000000000000001,0.0,9.970833333333331,16.916666666666668,70.75,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,3,0,2,2.004166666666667,3.2113095238095237,0.2,3.9,309.0,5.886104031450156,0
2024-02-02,STATEN ISLAND,270,270,13,20,6,44,16,1,144,23,3,3.6875,6.0,1.4,6.3,6.3,0.0,12.641666666666666,21.445833333333336,72.91666666666667,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,4,0,2,2.4916666666666667,2.883928571428572,0.6000000000000001,4.1571428571428575,302.0,5.602118820879701,0
2024-02-03,STATEN ISLAND,218,218,15,7,6,47,40,0,80,20,3,1.025,6.0,-3.2,0.0,0.0,0.0,16.483333333333334,29.429166666666664,9.5,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,5,1,2,3.6875,2.261309523809524,6.3,4.1571428571428575,293.7142857142857,5.389071729816501,0
2024-02-04,STATEN ISLAND,214,214,7,15,6,29,24,3,108,10,12,0.8999999999999999,7.5,-3.8,0.0,0.0,0.0,11.154166666666669,19.929166666666667,0.3333333333333333,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,6,1,2,1.025,1.918452380952381,0.0,1.1142857142857143,298.57142857142856,5.3706380281276624,0
2024-02-05,STATEN ISLAND,364,364,21,14,21,49,15,0,197,35,12,0.8916666666666667,7.1,-3.2,0.0,0.0,0.0,16.912499999999998,28.825,0.75,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,0,0,2,0.8999999999999999,1.6440476190476192,0.0,1.0142857142857142,298.7142857142857,5.899897353582492,0
2024-02-06,STATEN ISLAND,268,268,17,11,10,35,20,2,134,34,5,-0.2791666666666666,5.7,-4.9,0.0,0.0,0.0,13.595833333333331,24.441666666666663,0.125,80288.0,474893,291,118.78006872852234,99.0,4.776023166023166,13488,0.5360824742268041,0.612769613365537,1,0,2,0.8916666666666667,1.531547619047619,0.0,1.0142857142857142,287.0,5.594711379601839,0
